controller,action_mode,mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall_at_sample,primary_fall_same_control_step,episode_primary_fall,causes_primary_fall,classification,evidence,root_height_m,root_orientation_quat,root_tilt_rad,root_state,joint_position,joint_velocity,geometry_min_z_m,ground_prim_candidate
zero,legacy_raw,ground_positive,0,47,185,0.925,torso_link,/World/ground/terrain/GroundPlane/CollisionPlane,57.065887451171875,"[[-0.22008225321769714, 0.031761523336172104, 8.313655825986643e-07], [-0.13008904457092285, 0.027638614177703857, 0.002527934033423662], [-0.060100968927145004, 0.01954302005469799, 0.00716017559170723], [-0.4200966954231262, 3.46532542607747e-05, 0.011051882058382034], [-0.22016942501068115, -0.0322384238243103, 1.3082027408017893e-06], [-0.13016529381275177, -0.02836134098470211, 0.00252835126593709], [-0.06015544384717941, -0.020456945523619652, 0.007160473614931107], [-0.41009679436683655, 2.106869396811817e-05, 0.010999340564012527]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684538722038269,"[0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743]",1.5655413783121492,"[-0.00015527009963989258, -0.0005397253553383052, 0.06684538722038269, 0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743, -0.0007419706089422107, 0.0006143373320810497, -0.0022317408584058285, -0.006058559287339449, 0.004110492300242186, 0.00711448211222887]","[0.1847284585237503, 0.18475067615509033, 0.0012768112355843186, 0.20369678735733032, -0.200116366147995, 0.002220619237050414, 0.003580458927899599, -0.004921887535601854, -0.0076148128136992455, 0.7103971242904663, 0.7105228304862976, -0.2861270010471344, -0.2886342704296112, 0.0002502374118193984, -0.000286450725980103, -0.0020422781817615032, 0.00015429971972480416, 0.01907269097864628, 0.019147103652358055, -0.001923093805089593, 0.0025021301116794348, 0.00018537367577664554, -0.0001349559606751427, 0.6251825094223022, 0.6247245073318481, -0.391086608171463, -0.39147892594337463, -2.4505638066329993e-05, 8.405919652432203e-05]","[-0.016991429030895233, -0.0050267442129552364, -0.02981262095272541, -0.01936453953385353, -0.005134803242981434, -0.03768538683652878, 0.01917421631515026, -0.006064487621188164, 0.004350348375737667, -0.08414579182863235, -0.09776167571544647, 0.02027958258986473, -0.002474065637215972, 0.0024180018808692694, -0.00014746509259566665, 0.027243681252002716, 0.024274012073874474, 0.03126530721783638, 0.031541213393211365, -0.02037116140127182, -0.02500108815729618, -0.004219219088554382, -0.0009842708241194487, 0.06716946512460709, 0.05307545140385628, -0.2137727439403534, 0.03917474299669266, 0.006563309580087662, 0.0010424311039969325]",,
zero,legacy_raw,ground_positive,0,47,185,0.925,torso_link,unresolved_sensor_net,57.065887451171875,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.06684538722038269,"[0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743]",1.5655413783121492,"[-0.00015527009963989258, -0.0005397253553383052, 0.06684538722038269, 0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743, -0.0007419706089422107, 0.0006143373320810497, -0.0022317408584058285, -0.006058559287339449, 0.004110492300242186, 0.00711448211222887]","[0.1847284585237503, 0.18475067615509033, 0.0012768112355843186, 0.20369678735733032, -0.200116366147995, 0.002220619237050414, 0.003580458927899599, -0.004921887535601854, -0.0076148128136992455, 0.7103971242904663, 0.7105228304862976, -0.2861270010471344, -0.2886342704296112, 0.0002502374118193984, -0.000286450725980103, -0.0020422781817615032, 0.00015429971972480416, 0.01907269097864628, 0.019147103652358055, -0.001923093805089593, 0.0025021301116794348, 0.00018537367577664554, -0.0001349559606751427, 0.6251825094223022, 0.6247245073318481, -0.391086608171463, -0.39147892594337463, -2.4505638066329993e-05, 8.405919652432203e-05]","[-0.016991429030895233, -0.0050267442129552364, -0.02981262095272541, -0.01936453953385353, -0.005134803242981434, -0.03768538683652878, 0.01917421631515026, -0.006064487621188164, 0.004350348375737667, -0.08414579182863235, -0.09776167571544647, 0.02027958258986473, -0.002474065637215972, 0.0024180018808692694, -0.00014746509259566665, 0.027243681252002716, 0.024274012073874474, 0.03126530721783638, 0.031541213393211365, -0.02037116140127182, -0.02500108815729618, -0.004219219088554382, -0.0009842708241194487, 0.06716946512460709, 0.05307545140385628, -0.2137727439403534, 0.03917474299669266, 0.006563309580087662, 0.0010424311039969325]",,
zero,legacy_raw,ground_positive,0,47,185,0.925,left_shoulder_yaw_link,unresolved_sensor_net,37.830196380615234,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.06684538722038269,"[0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743]",1.5655413783121492,"[-0.00015527009963989258, -0.0005397253553383052, 0.06684538722038269, 0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743, -0.0007419706089422107, 0.0006143373320810497, -0.0022317408584058285, -0.006058559287339449, 0.004110492300242186, 0.00711448211222887]","[0.1847284585237503, 0.18475067615509033, 0.0012768112355843186, 0.20369678735733032, -0.200116366147995, 0.002220619237050414, 0.003580458927899599, -0.004921887535601854, -0.0076148128136992455, 0.7103971242904663, 0.7105228304862976, -0.2861270010471344, -0.2886342704296112, 0.0002502374118193984, -0.000286450725980103, -0.0020422781817615032, 0.00015429971972480416, 0.01907269097864628, 0.019147103652358055, -0.001923093805089593, 0.0025021301116794348, 0.00018537367577664554, -0.0001349559606751427, 0.6251825094223022, 0.6247245073318481, -0.391086608171463, -0.39147892594337463, -2.4505638066329993e-05, 8.405919652432203e-05]","[-0.016991429030895233, -0.0050267442129552364, -0.02981262095272541, -0.01936453953385353, -0.005134803242981434, -0.03768538683652878, 0.01917421631515026, -0.006064487621188164, 0.004350348375737667, -0.08414579182863235, -0.09776167571544647, 0.02027958258986473, -0.002474065637215972, 0.0024180018808692694, -0.00014746509259566665, 0.027243681252002716, 0.024274012073874474, 0.03126530721783638, 0.031541213393211365, -0.02037116140127182, -0.02500108815729618, -0.004219219088554382, -0.0009842708241194487, 0.06716946512460709, 0.05307545140385628, -0.2137727439403534, 0.03917474299669266, 0.006563309580087662, 0.0010424311039969325]",,
zero,legacy_raw,ground_positive,0,47,185,0.925,right_shoulder_yaw_link,unresolved_sensor_net,39.663230895996094,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.06684538722038269,"[0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743]",1.5655413783121492,"[-0.00015527009963989258, -0.0005397253553383052, 0.06684538722038269, 0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743, -0.0007419706089422107, 0.0006143373320810497, -0.0022317408584058285, -0.006058559287339449, 0.004110492300242186, 0.00711448211222887]","[0.1847284585237503, 0.18475067615509033, 0.0012768112355843186, 0.20369678735733032, -0.200116366147995, 0.002220619237050414, 0.003580458927899599, -0.004921887535601854, -0.0076148128136992455, 0.7103971242904663, 0.7105228304862976, -0.2861270010471344, -0.2886342704296112, 0.0002502374118193984, -0.000286450725980103, -0.0020422781817615032, 0.00015429971972480416, 0.01907269097864628, 0.019147103652358055, -0.001923093805089593, 0.0025021301116794348, 0.00018537367577664554, -0.0001349559606751427, 0.6251825094223022, 0.6247245073318481, -0.391086608171463, -0.39147892594337463, -2.4505638066329993e-05, 8.405919652432203e-05]","[-0.016991429030895233, -0.0050267442129552364, -0.02981262095272541, -0.01936453953385353, -0.005134803242981434, -0.03768538683652878, 0.01917421631515026, -0.006064487621188164, 0.004350348375737667, -0.08414579182863235, -0.09776167571544647, 0.02027958258986473, -0.002474065637215972, 0.0024180018808692694, -0.00014746509259566665, 0.027243681252002716, 0.024274012073874474, 0.03126530721783638, 0.031541213393211365, -0.02037116140127182, -0.02500108815729618, -0.004219219088554382, -0.0009842708241194487, 0.06716946512460709, 0.05307545140385628, -0.2137727439403534, 0.03917474299669266, 0.006563309580087662, 0.0010424311039969325]",,
zero,legacy_raw,ground_positive,0,47,185,0.925,pelvis,unresolved_sensor_net,134.7818145751953,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.06684538722038269,"[0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743]",1.5655413783121492,"[-0.00015527009963989258, -0.0005397253553383052, 0.06684538722038269, 0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743, -0.0007419706089422107, 0.0006143373320810497, -0.0022317408584058285, -0.006058559287339449, 0.004110492300242186, 0.00711448211222887]","[0.1847284585237503, 0.18475067615509033, 0.0012768112355843186, 0.20369678735733032, -0.200116366147995, 0.002220619237050414, 0.003580458927899599, -0.004921887535601854, -0.0076148128136992455, 0.7103971242904663, 0.7105228304862976, -0.2861270010471344, -0.2886342704296112, 0.0002502374118193984, -0.000286450725980103, -0.0020422781817615032, 0.00015429971972480416, 0.01907269097864628, 0.019147103652358055, -0.001923093805089593, 0.0025021301116794348, 0.00018537367577664554, -0.0001349559606751427, 0.6251825094223022, 0.6247245073318481, -0.391086608171463, -0.39147892594337463, -2.4505638066329993e-05, 8.405919652432203e-05]","[-0.016991429030895233, -0.0050267442129552364, -0.02981262095272541, -0.01936453953385353, -0.005134803242981434, -0.03768538683652878, 0.01917421631515026, -0.006064487621188164, 0.004350348375737667, -0.08414579182863235, -0.09776167571544647, 0.02027958258986473, -0.002474065637215972, 0.0024180018808692694, -0.00014746509259566665, 0.027243681252002716, 0.024274012073874474, 0.03126530721783638, 0.031541213393211365, -0.02037116140127182, -0.02500108815729618, -0.004219219088554382, -0.0009842708241194487, 0.06716946512460709, 0.05307545140385628, -0.2137727439403534, 0.03917474299669266, 0.006563309580087662, 0.0010424311039969325]",,
zero,legacy_raw,ground_positive,0,47,185,0.925,left_ankle_roll_link,unresolved_sensor_net,18.194482803344727,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.06684538722038269,"[0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743]",1.5655413783121492,"[-0.00015527009963989258, -0.0005397253553383052, 0.06684538722038269, 0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743, -0.0007419706089422107, 0.0006143373320810497, -0.0022317408584058285, -0.006058559287339449, 0.004110492300242186, 0.00711448211222887]","[0.1847284585237503, 0.18475067615509033, 0.0012768112355843186, 0.20369678735733032, -0.200116366147995, 0.002220619237050414, 0.003580458927899599, -0.004921887535601854, -0.0076148128136992455, 0.7103971242904663, 0.7105228304862976, -0.2861270010471344, -0.2886342704296112, 0.0002502374118193984, -0.000286450725980103, -0.0020422781817615032, 0.00015429971972480416, 0.01907269097864628, 0.019147103652358055, -0.001923093805089593, 0.0025021301116794348, 0.00018537367577664554, -0.0001349559606751427, 0.6251825094223022, 0.6247245073318481, -0.391086608171463, -0.39147892594337463, -2.4505638066329993e-05, 8.405919652432203e-05]","[-0.016991429030895233, -0.0050267442129552364, -0.02981262095272541, -0.01936453953385353, -0.005134803242981434, -0.03768538683652878, 0.01917421631515026, -0.006064487621188164, 0.004350348375737667, -0.08414579182863235, -0.09776167571544647, 0.02027958258986473, -0.002474065637215972, 0.0024180018808692694, -0.00014746509259566665, 0.027243681252002716, 0.024274012073874474, 0.03126530721783638, 0.031541213393211365, -0.02037116140127182, -0.02500108815729618, -0.004219219088554382, -0.0009842708241194487, 0.06716946512460709, 0.05307545140385628, -0.2137727439403534, 0.03917474299669266, 0.006563309580087662, 0.0010424311039969325]",,
zero,legacy_raw,ground_positive,0,47,185,0.925,right_ankle_roll_link,unresolved_sensor_net,37.692726135253906,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.06684538722038269,"[0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743]",1.5655413783121492,"[-0.00015527009963989258, -0.0005397253553383052, 0.06684538722038269, 0.7089620232582092, -0.0004826605727430433, -0.7052462697029114, -0.0004845117509830743, -0.0007419706089422107, 0.0006143373320810497, -0.0022317408584058285, -0.006058559287339449, 0.004110492300242186, 0.00711448211222887]","[0.1847284585237503, 0.18475067615509033, 0.0012768112355843186, 0.20369678735733032, -0.200116366147995, 0.002220619237050414, 0.003580458927899599, -0.004921887535601854, -0.0076148128136992455, 0.7103971242904663, 0.7105228304862976, -0.2861270010471344, -0.2886342704296112, 0.0002502374118193984, -0.000286450725980103, -0.0020422781817615032, 0.00015429971972480416, 0.01907269097864628, 0.019147103652358055, -0.001923093805089593, 0.0025021301116794348, 0.00018537367577664554, -0.0001349559606751427, 0.6251825094223022, 0.6247245073318481, -0.391086608171463, -0.39147892594337463, -2.4505638066329993e-05, 8.405919652432203e-05]","[-0.016991429030895233, -0.0050267442129552364, -0.02981262095272541, -0.01936453953385353, -0.005134803242981434, -0.03768538683652878, 0.01917421631515026, -0.006064487621188164, 0.004350348375737667, -0.08414579182863235, -0.09776167571544647, 0.02027958258986473, -0.002474065637215972, 0.0024180018808692694, -0.00014746509259566665, 0.027243681252002716, 0.024274012073874474, 0.03126530721783638, 0.031541213393211365, -0.02037116140127182, -0.02500108815729618, -0.004219219088554382, -0.0009842708241194487, 0.06716946512460709, 0.05307545140385628, -0.2137727439403534, 0.03917474299669266, 0.006563309580087662, 0.0010424311039969325]",,
zero,legacy_raw,ground_positive,0,47,186,0.93,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,39.15558624267578,"[[0.7967839241027832, 0.10048842430114746, 0.011814728379249573], [0.7967915534973145, 0.13648653030395508, 0.012183832004666328], [0.7972425818443298, 0.11858980357646942, 1.0114758879353758e-05], [0.7971537709236145, 0.12856881320476532, 0.0021105462219566107], [0.7971495389938354, 0.10856986045837402, 0.0019054763251915574]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684521585702896,"[0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197]",1.5655413783121492,"[-0.00015532970428466797, -0.0005382552626542747, 0.06684521585702896, 0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197, -0.0006641773506999016, -0.0006918805302120745, -0.0018488409696146846, 0.010679089464247227, 0.004150770604610443, -0.001297935494221747]","[0.18471862375736237, 0.18475866317749023, 0.0012749650049954653, 0.20369209349155426, -0.20012108981609344, 0.002178244525566697, 0.003573743160814047, -0.004926756490021944, -0.007632632739841938, 0.7104045748710632, 0.7105181217193604, -0.28607791662216187, -0.2886674702167511, 0.00025007498334161937, -0.00028648710576817393, -0.0020031870808452368, 0.00019419973250478506, 0.019074777141213417, 0.019146041944622993, -0.001943968003615737, 0.002486457582563162, 0.00018526297935750335, -0.0001347862562397495, 0.6251547336578369, 0.6247320175170898, -0.39127492904663086, -0.3913264572620392, -2.2289417756837793e-05, 8.434961637249216e-05]","[0.0009406105964444578, -0.019150501117110252, -0.026635561138391495, -0.009220433421432972, 0.005539477802813053, 0.022781113162636757, 0.03129173070192337, 0.004653706215322018, 0.018235035240650177, -0.09954310208559036, -0.0859021544456482, -0.021193373948335648, 0.025567201897501945, 0.001850893022492528, -0.0008135410607792437, -0.024271324276924133, -0.029348231852054596, 0.02959025651216507, 0.032539501786231995, 0.010592159815132618, -0.0019447302911430597, -0.0037505493964999914, -0.00023227081692311913, 0.07115907222032547, 0.06003836542367935, 0.1058005541563034, -0.23260624706745148, -0.0011177867418155074, -0.0010283495066687465]",,
zero,legacy_raw,ground_positive,0,47,186,0.93,left_shoulder_yaw_link,/World/ground/terrain/GroundPlane/CollisionPlane,37.08772277832031,"[[-0.0701107308268547, 0.18238133192062378, -5.034506102674641e-06]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684521585702896,"[0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197]",1.5655413783121492,"[-0.00015532970428466797, -0.0005382552626542747, 0.06684521585702896, 0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197, -0.0006641773506999016, -0.0006918805302120745, -0.0018488409696146846, 0.010679089464247227, 0.004150770604610443, -0.001297935494221747]","[0.18471862375736237, 0.18475866317749023, 0.0012749650049954653, 0.20369209349155426, -0.20012108981609344, 0.002178244525566697, 0.003573743160814047, -0.004926756490021944, -0.007632632739841938, 0.7104045748710632, 0.7105181217193604, -0.28607791662216187, -0.2886674702167511, 0.00025007498334161937, -0.00028648710576817393, -0.0020031870808452368, 0.00019419973250478506, 0.019074777141213417, 0.019146041944622993, -0.001943968003615737, 0.002486457582563162, 0.00018526297935750335, -0.0001347862562397495, 0.6251547336578369, 0.6247320175170898, -0.39127492904663086, -0.3913264572620392, -2.2289417756837793e-05, 8.434961637249216e-05]","[0.0009406105964444578, -0.019150501117110252, -0.026635561138391495, -0.009220433421432972, 0.005539477802813053, 0.022781113162636757, 0.03129173070192337, 0.004653706215322018, 0.018235035240650177, -0.09954310208559036, -0.0859021544456482, -0.021193373948335648, 0.025567201897501945, 0.001850893022492528, -0.0008135410607792437, -0.024271324276924133, -0.029348231852054596, 0.02959025651216507, 0.032539501786231995, 0.010592159815132618, -0.0019447302911430597, -0.0037505493964999914, -0.00023227081692311913, 0.07115907222032547, 0.06003836542367935, 0.1058005541563034, -0.23260624706745148, -0.0011177867418155074, -0.0010283495066687465]",,
zero,legacy_raw,ground_positive,0,47,186,0.93,pelvis,/World/ground/terrain/GroundPlane/CollisionPlane,134.7164306640625,"[[0.12386786192655563, -0.0005317145260050893, -1.0439753168611787e-06]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684521585702896,"[0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197]",1.5655413783121492,"[-0.00015532970428466797, -0.0005382552626542747, 0.06684521585702896, 0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197, -0.0006641773506999016, -0.0006918805302120745, -0.0018488409696146846, 0.010679089464247227, 0.004150770604610443, -0.001297935494221747]","[0.18471862375736237, 0.18475866317749023, 0.0012749650049954653, 0.20369209349155426, -0.20012108981609344, 0.002178244525566697, 0.003573743160814047, -0.004926756490021944, -0.007632632739841938, 0.7104045748710632, 0.7105181217193604, -0.28607791662216187, -0.2886674702167511, 0.00025007498334161937, -0.00028648710576817393, -0.0020031870808452368, 0.00019419973250478506, 0.019074777141213417, 0.019146041944622993, -0.001943968003615737, 0.002486457582563162, 0.00018526297935750335, -0.0001347862562397495, 0.6251547336578369, 0.6247320175170898, -0.39127492904663086, -0.3913264572620392, -2.2289417756837793e-05, 8.434961637249216e-05]","[0.0009406105964444578, -0.019150501117110252, -0.026635561138391495, -0.009220433421432972, 0.005539477802813053, 0.022781113162636757, 0.03129173070192337, 0.004653706215322018, 0.018235035240650177, -0.09954310208559036, -0.0859021544456482, -0.021193373948335648, 0.025567201897501945, 0.001850893022492528, -0.0008135410607792437, -0.024271324276924133, -0.029348231852054596, 0.02959025651216507, 0.032539501786231995, 0.010592159815132618, -0.0019447302911430597, -0.0037505493964999914, -0.00023227081692311913, 0.07115907222032547, 0.06003836542367935, 0.1058005541563034, -0.23260624706745148, -0.0011177867418155074, -0.0010283495066687465]",,
zero,legacy_raw,ground_positive,0,47,186,0.93,right_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,18.184682846069336,"[[0.7976692914962769, -0.11885966360569, -1.9542501377145527e-06], [0.7975724935531616, -0.10887040197849274, 0.002048747381195426], [0.7975709438323975, -0.1288701295852661, 0.0019425699720159173], [0.7971823811531067, -0.1009129211306572, 0.012081624940037727], [0.7971796989440918, -0.13691242039203644, 0.011890491470694542]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684521585702896,"[0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197]",1.5655413783121492,"[-0.00015532970428466797, -0.0005382552626542747, 0.06684521585702896, 0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197, -0.0006641773506999016, -0.0006918805302120745, -0.0018488409696146846, 0.010679089464247227, 0.004150770604610443, -0.001297935494221747]","[0.18471862375736237, 0.18475866317749023, 0.0012749650049954653, 0.20369209349155426, -0.20012108981609344, 0.002178244525566697, 0.003573743160814047, -0.004926756490021944, -0.007632632739841938, 0.7104045748710632, 0.7105181217193604, -0.28607791662216187, -0.2886674702167511, 0.00025007498334161937, -0.00028648710576817393, -0.0020031870808452368, 0.00019419973250478506, 0.019074777141213417, 0.019146041944622993, -0.001943968003615737, 0.002486457582563162, 0.00018526297935750335, -0.0001347862562397495, 0.6251547336578369, 0.6247320175170898, -0.39127492904663086, -0.3913264572620392, -2.2289417756837793e-05, 8.434961637249216e-05]","[0.0009406105964444578, -0.019150501117110252, -0.026635561138391495, -0.009220433421432972, 0.005539477802813053, 0.022781113162636757, 0.03129173070192337, 0.004653706215322018, 0.018235035240650177, -0.09954310208559036, -0.0859021544456482, -0.021193373948335648, 0.025567201897501945, 0.001850893022492528, -0.0008135410607792437, -0.024271324276924133, -0.029348231852054596, 0.02959025651216507, 0.032539501786231995, 0.010592159815132618, -0.0019447302911430597, -0.0037505493964999914, -0.00023227081692311913, 0.07115907222032547, 0.06003836542367935, 0.1058005541563034, -0.23260624706745148, -0.0011177867418155074, -0.0010283495066687465]",,
zero,legacy_raw,ground_positive,0,47,186,0.93,right_shoulder_yaw_link,/World/ground/terrain/GroundPlane/CollisionPlane,40.24460220336914,"[[-0.07045666128396988, -0.1826198697090149, -4.661977072828449e-06]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684521585702896,"[0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197]",1.5655413783121492,"[-0.00015532970428466797, -0.0005382552626542747, 0.06684521585702896, 0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197, -0.0006641773506999016, -0.0006918805302120745, -0.0018488409696146846, 0.010679089464247227, 0.004150770604610443, -0.001297935494221747]","[0.18471862375736237, 0.18475866317749023, 0.0012749650049954653, 0.20369209349155426, -0.20012108981609344, 0.002178244525566697, 0.003573743160814047, -0.004926756490021944, -0.007632632739841938, 0.7104045748710632, 0.7105181217193604, -0.28607791662216187, -0.2886674702167511, 0.00025007498334161937, -0.00028648710576817393, -0.0020031870808452368, 0.00019419973250478506, 0.019074777141213417, 0.019146041944622993, -0.001943968003615737, 0.002486457582563162, 0.00018526297935750335, -0.0001347862562397495, 0.6251547336578369, 0.6247320175170898, -0.39127492904663086, -0.3913264572620392, -2.2289417756837793e-05, 8.434961637249216e-05]","[0.0009406105964444578, -0.019150501117110252, -0.026635561138391495, -0.009220433421432972, 0.005539477802813053, 0.022781113162636757, 0.03129173070192337, 0.004653706215322018, 0.018235035240650177, -0.09954310208559036, -0.0859021544456482, -0.021193373948335648, 0.025567201897501945, 0.001850893022492528, -0.0008135410607792437, -0.024271324276924133, -0.029348231852054596, 0.02959025651216507, 0.032539501786231995, 0.010592159815132618, -0.0019447302911430597, -0.0037505493964999914, -0.00023227081692311913, 0.07115907222032547, 0.06003836542367935, 0.1058005541563034, -0.23260624706745148, -0.0011177867418155074, -0.0010283495066687465]",,
zero,legacy_raw,ground_positive,0,47,186,0.93,torso_link,/World/ground/terrain/GroundPlane/CollisionPlane,59.414215087890625,"[[-0.220082089304924, 0.03176112473011017, 1.323103901995637e-06], [-0.13008888065814972, 0.027638029307127, 0.0025284183211624622], [-0.06010080501437187, 0.019542289897799492, 0.007160600274801254], [-0.4200965166091919, 3.464228575467132e-05, 0.011052217334508896], [-0.22016941010951996, -0.03223881497979164, 1.3827085467710276e-06], [-0.1301652491092682, -0.02836192026734352, 0.0025284779258072376], [-0.06015537679195404, -0.020457670092582703, 0.007160637527704239], [-0.4100966453552246, 2.103691986121703e-05, 0.010999653488397598]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684521585702896,"[0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197]",1.5655413783121492,"[-0.00015532970428466797, -0.0005382552626542747, 0.06684521585702896, 0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197, -0.0006641773506999016, -0.0006918805302120745, -0.0018488409696146846, 0.010679089464247227, 0.004150770604610443, -0.001297935494221747]","[0.18471862375736237, 0.18475866317749023, 0.0012749650049954653, 0.20369209349155426, -0.20012108981609344, 0.002178244525566697, 0.003573743160814047, -0.004926756490021944, -0.007632632739841938, 0.7104045748710632, 0.7105181217193604, -0.28607791662216187, -0.2886674702167511, 0.00025007498334161937, -0.00028648710576817393, -0.0020031870808452368, 0.00019419973250478506, 0.019074777141213417, 0.019146041944622993, -0.001943968003615737, 0.002486457582563162, 0.00018526297935750335, -0.0001347862562397495, 0.6251547336578369, 0.6247320175170898, -0.39127492904663086, -0.3913264572620392, -2.2289417756837793e-05, 8.434961637249216e-05]","[0.0009406105964444578, -0.019150501117110252, -0.026635561138391495, -0.009220433421432972, 0.005539477802813053, 0.022781113162636757, 0.03129173070192337, 0.004653706215322018, 0.018235035240650177, -0.09954310208559036, -0.0859021544456482, -0.021193373948335648, 0.025567201897501945, 0.001850893022492528, -0.0008135410607792437, -0.024271324276924133, -0.029348231852054596, 0.02959025651216507, 0.032539501786231995, 0.010592159815132618, -0.0019447302911430597, -0.0037505493964999914, -0.00023227081692311913, 0.07115907222032547, 0.06003836542367935, 0.1058005541563034, -0.23260624706745148, -0.0011177867418155074, -0.0010283495066687465]",,
zero,legacy_raw,ground_positive,0,47,186,0.93,torso_link,unresolved_sensor_net,59.414215087890625,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.06684521585702896,"[0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197]",1.5655413783121492,"[-0.00015532970428466797, -0.0005382552626542747, 0.06684521585702896, 0.7089620232582092, -0.00048446303117088974, -0.7052462697029114, -0.00047988604637794197, -0.0006641773506999016, -0.0006918805302120745, -0.0018488409696146846, 0.010679089464247227, 0.004150770604610443, -0.001297935494221747]","[0.18471862375736237, 0.18475866317749023, 0.0012749650049954653, 0.20369209349155426, -0.20012108981609344, 0.002178244525566697, 0.003573743160814047, -0.004926756490021944, -0.007632632739841938, 0.7104045748710632, 0.7105181217193604, -0.28607791662216187, -0.2886674702167511, 0.00025007498334161937, -0.00028648710576817393, -0.0020031870808452368, 0.00019419973250478506, 0.019074777141213417, 0.019146041944622993, -0.001943968003615737, 0.002486457582563162, 0.00018526297935750335, -0.0001347862562397495, 0.6251547336578369, 0.6247320175170898, -0.39127492904663086, -0.3913264572620392, -2.2289417756837793e-05, 8.434961637249216e-05]","[0.0009406105964444578, -0.019150501117110252, -0.026635561138391495, -0.009220433421432972, 0.005539477802813053, 0.022781113162636757, 0.03129173070192337, 0.004653706215322018, 0.018235035240650177, -0.09954310208559036, -0.0859021544456482, -0.021193373948335648, 0.025567201897501945, 0.001850893022492528, -0.0008135410607792437, -0.024271324276924133, -0.029348231852054596, 0.02959025651216507, 0.032539501786231995, 0.010592159815132618, -0.0019447302911430597, -0.0037505493964999914, -0.00023227081692311913, 0.07115907222032547, 0.06003836542367935, 0.1058005541563034, -0.23260624706745148, -0.0011177867418155074, -0.0010283495066687465]",,
