controller,action_mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall,classification
zero,legacy_raw,2,40,160,0.8,left_ankle_roll_link,unconfirmed,159.2197723388672,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,40,160,0.8,right_ankle_roll_link,unconfirmed,157.11065673828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,40,160,0.8,left_ankle_roll_link,unconfirmed,159.26084899902344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,40,160,0.8,right_ankle_roll_link,unconfirmed,157.05810546875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,40,160,0.8,left_ankle_roll_link,unconfirmed,159.1501922607422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,40,160,0.8,right_ankle_roll_link,unconfirmed,157.03005981445312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,40,160,0.8,left_ankle_roll_link,unconfirmed,159.4197235107422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,40,160,0.8,right_ankle_roll_link,unconfirmed,157.0915069580078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,40,160,0.8,left_ankle_roll_link,unconfirmed,159.15557861328125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,40,160,0.8,right_ankle_roll_link,unconfirmed,157.17555236816406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,40,160,0.8,left_ankle_roll_link,unconfirmed,159.35543823242188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,40,160,0.8,right_ankle_roll_link,unconfirmed,157.0503692626953,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,159.03067016601562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.11199951171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,158.75270080566406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.5461883544922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,158.9508819580078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.43861389160156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,158.79367065429688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.35281372070312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,158.81019592285156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.56736755371094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,158.98663330078125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.72207641601562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,158.9793701171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.9442596435547,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,41,164,0.8200000000000001,left_ankle_roll_link,unconfirmed,158.85684204101562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,41,164,0.8200000000000001,right_ankle_roll_link,unconfirmed,156.59129333496094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,42,168,0.84,left_ankle_roll_link,unconfirmed,157.69700622558594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,42,168,0.84,right_ankle_roll_link,unconfirmed,155.62368774414062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,42,168,0.84,left_ankle_roll_link,unconfirmed,157.58029174804688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,42,168,0.84,right_ankle_roll_link,unconfirmed,155.2877197265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,42,168,0.84,left_ankle_roll_link,unconfirmed,157.63711547851562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,42,168,0.84,right_ankle_roll_link,unconfirmed,155.31771850585938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,42,168,0.84,left_ankle_roll_link,unconfirmed,157.95419311523438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,42,168,0.84,right_ankle_roll_link,unconfirmed,155.22369384765625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,42,168,0.84,left_ankle_roll_link,unconfirmed,158.2280731201172,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,42,168,0.84,right_ankle_roll_link,unconfirmed,156.10203552246094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,42,168,0.84,left_ankle_roll_link,unconfirmed,157.73046875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,42,168,0.84,right_ankle_roll_link,unconfirmed,155.56674194335938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,42,168,0.84,left_ankle_roll_link,unconfirmed,157.69448852539062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,42,168,0.84,right_ankle_roll_link,unconfirmed,155.83995056152344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,42,168,0.84,left_ankle_roll_link,unconfirmed,157.560302734375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,42,168,0.84,right_ankle_roll_link,unconfirmed,155.36703491210938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,43,172,0.86,left_ankle_roll_link,unconfirmed,156.8531494140625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,43,172,0.86,right_ankle_roll_link,unconfirmed,154.34744262695312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,43,172,0.86,left_ankle_roll_link,unconfirmed,156.6107177734375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,43,172,0.86,right_ankle_roll_link,unconfirmed,154.31295776367188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,43,172,0.86,left_ankle_roll_link,unconfirmed,156.79876708984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,43,172,0.86,right_ankle_roll_link,unconfirmed,154.044921875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,43,172,0.86,left_ankle_roll_link,unconfirmed,157.0084228515625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,43,172,0.86,right_ankle_roll_link,unconfirmed,154.21310424804688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,43,172,0.86,left_ankle_roll_link,unconfirmed,156.97885131835938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,43,172,0.86,right_ankle_roll_link,unconfirmed,154.1373291015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,43,172,0.86,left_ankle_roll_link,unconfirmed,156.8463592529297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,43,172,0.86,right_ankle_roll_link,unconfirmed,154.27418518066406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,43,172,0.86,left_ankle_roll_link,unconfirmed,156.8177490234375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,43,172,0.86,right_ankle_roll_link,unconfirmed,154.361328125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,43,172,0.86,left_ankle_roll_link,unconfirmed,157.016357421875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,43,172,0.86,right_ankle_roll_link,unconfirmed,154.0927734375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,44,176,0.88,left_ankle_roll_link,unconfirmed,155.9119110107422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,44,176,0.88,right_ankle_roll_link,unconfirmed,153.3721923828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,44,176,0.88,left_ankle_roll_link,unconfirmed,155.68675231933594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,44,176,0.88,right_ankle_roll_link,unconfirmed,152.896484375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,44,176,0.88,left_ankle_roll_link,unconfirmed,155.96832275390625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,44,176,0.88,right_ankle_roll_link,unconfirmed,153.1783447265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,44,176,0.88,left_ankle_roll_link,unconfirmed,155.66818237304688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,44,176,0.88,right_ankle_roll_link,unconfirmed,153.17137145996094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,44,176,0.88,left_ankle_roll_link,unconfirmed,156.09115600585938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,44,176,0.88,right_ankle_roll_link,unconfirmed,153.28475952148438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,44,176,0.88,left_ankle_roll_link,unconfirmed,156.10836791992188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,44,176,0.88,right_ankle_roll_link,unconfirmed,153.164306640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,44,176,0.88,left_ankle_roll_link,unconfirmed,155.5333709716797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,44,176,0.88,right_ankle_roll_link,unconfirmed,152.9539794921875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,44,176,0.88,left_ankle_roll_link,unconfirmed,155.84962463378906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,44,176,0.88,right_ankle_roll_link,unconfirmed,153.03082275390625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,45,180,0.9,left_ankle_roll_link,unconfirmed,154.71429443359375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,45,180,0.9,right_ankle_roll_link,unconfirmed,151.71078491210938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,45,180,0.9,left_ankle_roll_link,unconfirmed,154.49916076660156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,45,180,0.9,right_ankle_roll_link,unconfirmed,151.4710693359375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,45,180,0.9,left_ankle_roll_link,unconfirmed,154.58175659179688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,45,180,0.9,right_ankle_roll_link,unconfirmed,151.62254333496094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,45,180,0.9,left_ankle_roll_link,unconfirmed,154.71311950683594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,45,180,0.9,right_ankle_roll_link,unconfirmed,151.6123809814453,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,45,180,0.9,left_ankle_roll_link,unconfirmed,154.49082946777344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,45,180,0.9,right_ankle_roll_link,unconfirmed,151.60025024414062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,45,180,0.9,left_ankle_roll_link,unconfirmed,154.88272094726562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,45,180,0.9,right_ankle_roll_link,unconfirmed,151.61338806152344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,45,180,0.9,left_ankle_roll_link,unconfirmed,154.3847198486328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,45,180,0.9,right_ankle_roll_link,unconfirmed,151.48272705078125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,45,180,0.9,left_ankle_roll_link,unconfirmed,154.66571044921875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,45,180,0.9,right_ankle_roll_link,unconfirmed,151.708740234375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,46,184,0.92,left_ankle_roll_link,unconfirmed,153.10211181640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,46,184,0.92,right_ankle_roll_link,unconfirmed,150.125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,46,184,0.92,left_ankle_roll_link,unconfirmed,153.39443969726562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,46,184,0.92,right_ankle_roll_link,unconfirmed,149.8968505859375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,46,184,0.92,left_ankle_roll_link,unconfirmed,153.3095245361328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,46,184,0.92,right_ankle_roll_link,unconfirmed,150.0625762939453,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,46,184,0.92,left_ankle_roll_link,unconfirmed,153.16700744628906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,46,184,0.92,right_ankle_roll_link,unconfirmed,149.848388671875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,46,184,0.92,left_ankle_roll_link,unconfirmed,153.0382537841797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,46,184,0.92,right_ankle_roll_link,unconfirmed,150.27670288085938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,46,184,0.92,left_ankle_roll_link,unconfirmed,152.98414611816406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,46,184,0.92,right_ankle_roll_link,unconfirmed,150.05906677246094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,46,184,0.92,left_ankle_roll_link,unconfirmed,152.84426879882812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,46,184,0.92,right_ankle_roll_link,unconfirmed,150.0072021484375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,46,184,0.92,left_ankle_roll_link,unconfirmed,153.29669189453125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,46,184,0.92,right_ankle_roll_link,unconfirmed,150.05499267578125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.85867309570312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.53697204589844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.847900390625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.330810546875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.65411376953125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.37969970703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.5474395751953,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.35089111328125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.61790466308594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.10121154785156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.5665283203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.39486694335938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.70755004882812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.3480987548828,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,47,188,0.9400000000000001,left_ankle_roll_link,unconfirmed,151.82374572753906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,47,188,0.9400000000000001,right_ankle_roll_link,unconfirmed,148.21255493164062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,48,192,0.96,left_ankle_roll_link,unconfirmed,475.2373962402344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,48,192,0.96,right_ankle_roll_link,unconfirmed,198.4405517578125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,48,192,0.96,left_ankle_roll_link,unconfirmed,474.78680419921875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,48,192,0.96,right_ankle_roll_link,unconfirmed,198.27716064453125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,48,192,0.96,left_ankle_roll_link,unconfirmed,475.2467041015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,48,192,0.96,right_ankle_roll_link,unconfirmed,198.76246643066406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,48,192,0.96,left_ankle_roll_link,unconfirmed,475.85150146484375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,48,192,0.96,right_ankle_roll_link,unconfirmed,200.02195739746094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,48,192,0.96,left_ankle_roll_link,unconfirmed,474.6239929199219,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,48,192,0.96,right_ankle_roll_link,unconfirmed,198.8307647705078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,48,192,0.96,left_ankle_roll_link,unconfirmed,474.372802734375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,48,192,0.96,right_ankle_roll_link,unconfirmed,198.38124084472656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,48,192,0.96,left_ankle_roll_link,unconfirmed,475.8427429199219,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,48,192,0.96,right_ankle_roll_link,unconfirmed,200.07733154296875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,48,192,0.96,left_ankle_roll_link,unconfirmed,474.1653137207031,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,48,192,0.96,right_ankle_roll_link,unconfirmed,197.0070037841797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,49,196,0.98,left_ankle_roll_link,unconfirmed,124.0450668334961,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,49,196,0.98,right_ankle_roll_link,unconfirmed,325.78204345703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,49,196,0.98,left_ankle_roll_link,unconfirmed,122.22599792480469,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,49,196,0.98,right_ankle_roll_link,unconfirmed,325.65887451171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,49,196,0.98,left_ankle_roll_link,unconfirmed,123.4336166381836,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,49,196,0.98,right_ankle_roll_link,unconfirmed,324.9786682128906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,49,196,0.98,left_ankle_roll_link,unconfirmed,122.5566635131836,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,49,196,0.98,right_ankle_roll_link,unconfirmed,323.7621154785156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,49,196,0.98,left_ankle_roll_link,unconfirmed,123.45536041259766,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,49,196,0.98,right_ankle_roll_link,unconfirmed,325.1477355957031,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,49,196,0.98,left_ankle_roll_link,unconfirmed,124.37841796875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,49,196,0.98,right_ankle_roll_link,unconfirmed,325.58929443359375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,49,196,0.98,left_ankle_roll_link,unconfirmed,122.97318267822266,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,49,196,0.98,right_ankle_roll_link,unconfirmed,323.1466369628906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,49,196,0.98,left_ankle_roll_link,unconfirmed,124.84797668457031,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,49,196,0.98,right_ankle_roll_link,unconfirmed,327.4322509765625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,50,200,1.0,left_ankle_roll_link,unconfirmed,228.45162963867188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,50,200,1.0,right_ankle_roll_link,unconfirmed,114.49401092529297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,50,200,1.0,left_ankle_roll_link,unconfirmed,227.81411743164062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,50,200,1.0,right_ankle_roll_link,unconfirmed,114.314697265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,50,200,1.0,left_ankle_roll_link,unconfirmed,228.17169189453125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,50,200,1.0,right_ankle_roll_link,unconfirmed,113.88117218017578,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,50,200,1.0,left_ankle_roll_link,unconfirmed,227.79180908203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,50,200,1.0,right_ankle_roll_link,unconfirmed,113.08284759521484,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,50,200,1.0,left_ankle_roll_link,unconfirmed,228.10205078125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,50,200,1.0,right_ankle_roll_link,unconfirmed,114.86336517333984,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,50,200,1.0,left_ankle_roll_link,unconfirmed,228.1949462890625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,50,200,1.0,right_ankle_roll_link,unconfirmed,115.00175476074219,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,50,200,1.0,left_ankle_roll_link,unconfirmed,227.88339233398438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,50,200,1.0,right_ankle_roll_link,unconfirmed,113.25457000732422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,50,200,1.0,left_ankle_roll_link,unconfirmed,228.38796997070312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,50,200,1.0,right_ankle_roll_link,unconfirmed,116.55375671386719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,51,204,1.02,left_ankle_roll_link,unconfirmed,164.87135314941406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,51,204,1.02,right_ankle_roll_link,unconfirmed,226.54360961914062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,51,204,1.02,left_ankle_roll_link,unconfirmed,165.699462890625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,51,204,1.02,right_ankle_roll_link,unconfirmed,222.71072387695312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,51,204,1.02,left_ankle_roll_link,unconfirmed,164.8321075439453,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,51,204,1.02,right_ankle_roll_link,unconfirmed,227.04208374023438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,51,204,1.02,left_ankle_roll_link,unconfirmed,165.08575439453125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,51,204,1.02,right_ankle_roll_link,unconfirmed,228.0418701171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,51,204,1.02,left_ankle_roll_link,unconfirmed,164.28857421875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,51,204,1.02,right_ankle_roll_link,unconfirmed,225.80706787109375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,51,204,1.02,left_ankle_roll_link,unconfirmed,163.9765625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,51,204,1.02,right_ankle_roll_link,unconfirmed,225.5667266845703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,51,204,1.02,left_ankle_roll_link,unconfirmed,165.71856689453125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,51,204,1.02,right_ankle_roll_link,unconfirmed,228.41351318359375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,51,204,1.02,left_ankle_roll_link,unconfirmed,164.04051208496094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,51,204,1.02,right_ankle_roll_link,unconfirmed,223.32003784179688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,52,208,1.04,left_ankle_roll_link,unconfirmed,159.2754669189453,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,52,208,1.04,right_ankle_roll_link,unconfirmed,165.56912231445312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,52,208,1.04,left_ankle_roll_link,unconfirmed,159.4735107421875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,52,208,1.04,right_ankle_roll_link,unconfirmed,165.2179412841797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,52,208,1.04,left_ankle_roll_link,unconfirmed,159.47764587402344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,52,208,1.04,right_ankle_roll_link,unconfirmed,166.5457763671875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,52,208,1.04,left_ankle_roll_link,unconfirmed,159.38418579101562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,52,208,1.04,right_ankle_roll_link,unconfirmed,166.84243774414062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,52,208,1.04,left_ankle_roll_link,unconfirmed,159.33285522460938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,52,208,1.04,right_ankle_roll_link,unconfirmed,165.42324829101562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,52,208,1.04,left_ankle_roll_link,unconfirmed,159.06695556640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,52,208,1.04,right_ankle_roll_link,unconfirmed,165.1539764404297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,52,208,1.04,left_ankle_roll_link,unconfirmed,160.28399658203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,52,208,1.04,right_ankle_roll_link,unconfirmed,167.33782958984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,52,208,1.04,left_ankle_roll_link,unconfirmed,159.13925170898438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,52,208,1.04,right_ankle_roll_link,unconfirmed,164.35708618164062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,53,212,1.06,left_ankle_roll_link,unconfirmed,150.65286254882812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,53,212,1.06,right_ankle_roll_link,unconfirmed,140.4765167236328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,53,212,1.06,left_ankle_roll_link,unconfirmed,150.76553344726562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,53,212,1.06,right_ankle_roll_link,unconfirmed,140.11968994140625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,53,212,1.06,left_ankle_roll_link,unconfirmed,150.96986389160156,[],False,False,unconfirmed_gpu_filter
