update,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_std_mean,target_limit_violation_steps,target_limit_max_excess_rad,actual_limit_violation_steps,actual_limit_max_excess_rad,joint_torque_abs_max,contact_sensor_force_max_N,contact_sensor_contact_elements,robot_ground_contact_steps_proxy,primary_fall_ratio,timeout_ratio,terminated_ratio,ratio_clip_fraction,adaptive_learning_rate_end,kl_mean,gradient_norm,entropy_loss,value_loss,surrogate_loss,velocity_tracking_error_mean,velocity_tracking_mean,ratio_metrics_status
176,0.5313755869865417,0.7054190635681152,1.1529784202575684,0.3278137445449829,0.4422072768211365,0.7909599542617798,0.21308539807796478,75,0.1946198046207428,116,0.004492282867431641,49.881221771240234,1175.338623046875,3000,3000,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.017531272023916245,4.040529251098633,3.704710006713867,0.02756849303841591,-0.05385326221585274,0.9268158674240112,0.1829579472541809,MISSING_BROADCASTED_DIAGNOSTIC
177,0.5349826216697693,0.7058146595954895,1.2989450693130493,0.3315269947052002,0.4548570215702057,0.8610919117927551,0.2131597101688385,100,0.16710317134857178,144,0.00500112771987915,47.935184478759766,1150.651611328125,3139,3139,0.01953125,0.0,0.01953125,,1e-05,0.016975868493318558,4.012927532196045,3.699162244796753,0.025074301287531853,-0.05738765001296997,1.0520061254501343,0.15590569376945496,MISSING_BROADCASTED_DIAGNOSTIC
178,0.5406200885772705,0.7184693217277527,1.1777304410934448,0.33646681904792786,0.45643162727355957,0.9603177309036255,0.2131710648536682,86,0.17237412929534912,82,0.005640268325805664,50.44520950317383,1339.02001953125,3104,3104,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.019117582589387894,4.0523681640625,3.6929569244384766,0.030725836753845215,-0.05317136272788048,0.9319987297058105,0.23696666955947876,MISSING_BROADCASTED_DIAGNOSTIC
179,0.535828173160553,0.7080451846122742,1.2443256378173828,0.33512410521507263,0.4548978805541992,0.8767825365066528,0.21323512494564056,91,0.18003550171852112,107,0.002873361110687256,58.986839294433594,1206.92041015625,3124,3124,0.021484375,0.0,0.021484375,,1e-05,0.018450304865837097,4.098861217498779,3.688262701034546,0.031090307980775833,-0.052706874907016754,0.8900002837181091,0.23704800009727478,MISSING_BROADCASTED_DIAGNOSTIC
180,0.5368615388870239,0.705989420413971,1.2868915796279907,0.3311140835285187,0.44356676936149597,0.8506470322608948,0.21325674653053284,82,0.14923503994941711,145,0.003655850887298584,59.35619354248047,1161.3267822265625,3091,3091,0.016276041666666668,0.0,0.016276041666666668,,1e-05,0.01938025839626789,4.153640270233154,3.6765830516815186,0.02869306318461895,-0.052503813058137894,0.887370765209198,0.22890004515647888,MISSING_BROADCASTED_DIAGNOSTIC
181,0.5342578291893005,0.7060337662696838,1.409565806388855,0.3350555896759033,0.45143696665763855,0.8732976317405701,0.21337798237800598,79,0.1576654016971588,137,0.008787214756011963,50.239383697509766,1200.7720947265625,3166,3166,0.0234375,0.0,0.0234375,,1e-05,0.021376609802246094,4.010694980621338,3.660951614379883,0.02481290139257908,-0.05455492064356804,0.955328106880188,0.18212169408798218,MISSING_BROADCASTED_DIAGNOSTIC
182,0.5356294512748718,0.7068753838539124,1.156907320022583,0.32961955666542053,0.44695812463760376,0.9369773864746094,0.21349601447582245,87,0.17259469628334045,106,0.005318820476531982,54.383766174316406,1313.9412841796875,3089,3089,0.017578125,0.0,0.017578125,,1e-05,0.019036274403333664,4.032060146331787,3.6426913738250732,0.024592895060777664,-0.05602649971842766,0.9218751192092896,0.17944833636283875,MISSING_BROADCASTED_DIAGNOSTIC
183,0.5335078835487366,0.7042394876480103,1.457202434539795,0.32997044920921326,0.451575368642807,0.9102581739425659,0.2136417180299759,82,0.1344078779220581,132,0.006137490272521973,50.9581413269043,1123.775634765625,3126,3126,0.01953125,0.0,0.01953125,,1e-05,0.0181680079549551,4.118556022644043,3.620870351791382,0.030478451400995255,-0.054528068751096725,1.039388656616211,0.14534179866313934,MISSING_BROADCASTED_DIAGNOSTIC
184,0.5382436513900757,0.712956428527832,1.1998333930969238,0.340151846408844,0.4633656144142151,0.7997367978096008,0.2138286679983139,97,0.1859445869922638,115,0.0061043500900268555,51.46802520751953,1092.055419921875,3213,3213,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.018838874995708466,4.033451557159424,3.6064507961273193,0.031135646626353264,-0.05655179172754288,0.9803371429443359,0.19579385221004486,MISSING_BROADCASTED_DIAGNOSTIC
185,0.5404998064041138,0.7231438755989075,1.6093883514404297,0.33843690156936646,0.4622020125389099,0.9099794626235962,0.213869109749794,93,0.1348506212234497,52,0.00404512882232666,65.04537963867188,1002.3017578125,3214,3214,0.016276041666666668,0.0,0.016276041666666668,,1e-05,0.018374403938651085,3.9643285274505615,3.596479892730713,0.03843214362859726,-0.05321217700839043,0.8492095470428467,0.2435149848461151,MISSING_BROADCASTED_DIAGNOSTIC
186,0.5377892851829529,0.7182691693305969,1.2844607830047607,0.337862491607666,0.4639444351196289,0.8685356378555298,0.213966503739357,84,0.1834048628807068,79,0.00386655330657959,56.1890983581543,900.2779541015625,3111,3111,0.024088541666666668,0.0,0.024088541666666668,,1e-05,0.01857704110443592,3.9795567989349365,3.5900917053222656,0.02668709121644497,-0.05767061188817024,0.9097105264663696,0.2223358452320099,MISSING_BROADCASTED_DIAGNOSTIC
187,0.5339541435241699,0.7227288484573364,1.2711248397827148,0.3333326578140259,0.45859742164611816,0.974334180355072,0.21397224068641663,100,0.18912911415100098,122,0.005477964878082275,51.632850646972656,1040.8431396484375,3122,3122,0.014973958333333334,0.0,0.014973958333333334,,1e-05,0.017734674736857414,4.030710220336914,3.5992813110351562,0.030786046758294106,-0.055213309824466705,0.90776127576828,0.2261320799589157,MISSING_BROADCASTED_DIAGNOSTIC
188,0.5332769155502319,0.7064976692199707,1.1627410650253296,0.32952025532722473,0.4520878493785858,0.8211219906806946,0.21386371552944183,91,0.11647385358810425,124,0.0041602253913879395,48.502315521240234,1201.3419189453125,3015,3015,0.0234375,0.0,0.0234375,,1e-05,0.016513759270310402,3.9033703804016113,3.6063740253448486,0.040641769766807556,-0.057052142918109894,0.9082722663879395,0.21691851317882538,MISSING_BROADCASTED_DIAGNOSTIC
189,0.5366373062133789,0.7150023579597473,1.2291295528411865,0.33476588129997253,0.4603809714317322,0.9186795949935913,0.21386876702308655,84,0.1617400348186493,108,0.005376040935516357,50.96125030517578,1395.9796142578125,3071,3071,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.0170426145195961,3.9792354106903076,3.6066482067108154,0.03359777107834816,-0.05650839954614639,0.8793452978134155,0.2406400442123413,MISSING_BROADCASTED_DIAGNOSTIC
190,0.5383142232894897,0.7127360105514526,1.1953151226043701,0.3350299298763275,0.4476096034049988,0.8617517948150635,0.21385732293128967,90,0.2072942852973938,112,0.005450308322906494,46.2529182434082,1055.4093017578125,3092,3092,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.01848825067281723,3.8902649879455566,3.604706287384033,0.036137428134679794,-0.05652385577559471,0.8624449968338013,0.2570802867412567,MISSING_BROADCASTED_DIAGNOSTIC
191,0.5368986129760742,0.709397554397583,1.3587415218353271,0.3397725522518158,0.4580346345901489,0.8248673677444458,0.21390892565250397,92,0.1542266309261322,97,0.004011750221252441,51.0381965637207,1011.960693359375,3141,3141,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.01825784146785736,4.058778285980225,3.596867799758911,0.028085341677069664,-0.056289322674274445,0.9369014501571655,0.1808200478553772,MISSING_BROADCASTED_DIAGNOSTIC
192,0.5362004041671753,0.7171036005020142,1.313655138015747,0.3403225243091583,0.4713522493839264,0.8664195537567139,0.2139700949192047,93,0.23222273588180542,89,0.004374206066131592,54.12590026855469,974.4700317382812,3092,3092,0.024739583333333332,0.0,0.024739583333333332,,1e-05,0.018060173839330673,4.081481456756592,3.597524404525757,0.025917455554008484,-0.053241368383169174,0.9723576307296753,0.18292158842086792,MISSING_BROADCASTED_DIAGNOSTIC
193,0.5351025462150574,0.7220852971076965,1.399244785308838,0.3356603980064392,0.4576447010040283,0.9326750636100769,0.2139034867286682,111,0.20578807592391968,131,0.0038713812828063965,51.594093322753906,1084.1800537109375,3149,3149,0.015625,0.0,0.015625,,1e-05,0.016113288700580597,4.060982704162598,3.607548475265503,0.03553265333175659,-0.05337478592991829,0.9017392992973328,0.20559363067150116,MISSING_BROADCASTED_DIAGNOSTIC
194,0.53838711977005,0.7194822430610657,1.2727488279342651,0.33844423294067383,0.46005454659461975,0.8794070482254028,0.2138480246067047,96,0.17777004837989807,107,0.0047855377197265625,49.75902557373047,1168.653564453125,3078,3078,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.016489317640662193,4.022994518280029,3.5906035900115967,0.024136653169989586,-0.05391816422343254,0.9384969472885132,0.2043299376964569,MISSING_BROADCASTED_DIAGNOSTIC
195,0.538162350654602,0.7154980301856995,1.3340122699737549,0.33832329511642456,0.46413522958755493,0.9027051329612732,0.2141004055738449,120,0.18937963247299194,110,0.0043302178382873535,51.3092041015625,1040.400146484375,3074,3074,0.01953125,0.0,0.01953125,,1e-05,0.01894528605043888,4.089673042297363,3.555555820465088,0.03742064908146858,-0.051936354488134384,0.9354483485221863,0.2103886604309082,MISSING_BROADCASTED_DIAGNOSTIC
196,0.5407626032829285,0.7233823537826538,1.1593153476715088,0.33981242775917053,0.4651528298854828,0.8765774965286255,0.21434731781482697,128,0.1910368800163269,107,0.0037012100219726562,50.16980743408203,1021.3489379882812,3108,3108,0.017578125,0.0,0.017578125,,1e-05,0.019542714580893517,3.9222028255462646,3.52885103225708,0.032868653535842896,-0.05492717772722244,0.9185595512390137,0.20712926983833313,MISSING_BROADCASTED_DIAGNOSTIC
197,0.5436972975730896,0.7221595048904419,1.1738595962524414,0.34073472023010254,0.4718652069568634,0.8684081435203552,0.21450069546699524,132,0.18021947145462036,82,0.003318607807159424,52.316566467285156,915.5718994140625,3134,3134,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.01786222495138645,3.9975063800811768,3.5076465606689453,0.022678641602396965,-0.05666516348719597,0.9738752245903015,0.15363028645515442,MISSING_BROADCASTED_DIAGNOSTIC
198,0.5456023216247559,0.726919412612915,1.207731008529663,0.34523171186447144,0.4776657819747925,0.9231736063957214,0.2146688848733902,97,0.15153616666793823,95,0.0030661821365356445,49.91436767578125,985.1961669921875,3114,3114,0.021484375,0.0,0.021484375,,1e-05,0.018708767369389534,4.004180431365967,3.4881248474121094,0.02474031038582325,-0.05593041330575943,1.0378901958465576,0.14242051541805267,MISSING_BROADCASTED_DIAGNOSTIC
199,0.5434228777885437,0.7259889841079712,1.3701926469802856,0.34168702363967896,0.47323349118232727,0.9793437123298645,0.2147902101278305,141,0.1773238182067871,105,0.0040781497955322266,54.618324279785156,1114.125,3089,3089,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.01743878610432148,4.18352746963501,3.477694272994995,0.026697132736444473,-0.05526139959692955,0.9410821795463562,0.22337786853313446,MISSING_BROADCASTED_DIAGNOSTIC
200,0.54665207862854,0.7311983108520508,1.2887234687805176,0.343829482793808,0.4790278971195221,0.8532829284667969,0.21483340859413147,130,0.20558905601501465,77,0.006003379821777344,63.36734390258789,1011.8792114257812,3115,3115,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.01938316971063614,4.031318187713623,3.4724678993225098,0.0296584852039814,-0.051794733852148056,0.9117449522018433,0.22186195850372314,MISSING_BROADCASTED_DIAGNOSTIC
